TITLE = "K11"
VARIABLES = "X", "Y","U", "V", "P", "dPx", "dPy","K11", "K33"
ZONE T = "frame 0", I=13, J=47
   6.0000000e-02   1.6000000e-01   2.8281075e-05  -8.5728912e-05  -8.2599225e-04  -1.4196175e-03   3.7920737e-03   1.9921616e-02   2.2607396e-02
   6.0000000e-02   1.8000000e-01   2.7622762e-05  -9.6346012e-05  -7.4518925e-04  -1.3748125e-03   4.2860437e-03   2.0092022e-02   2.2479008e-02
   6.0000000e-02   2.0000000e-01   2.6533550e-05  -1.0692652e-04  -6.5474125e-04  -1.3140875e-03   4.7572475e-03   2.0191616e-02   2.2476553e-02
   6.0000000e-02   2.2000000e-01   2.4886525e-05  -1.1754545e-04  -5.5492287e-04  -1.2326065e-03   5.2246412e-03   2.0190162e-02   2.2498282e-02
   6.0000000e-02   2.4000000e-01   2.2524000e-05  -1.2828887e-04  -4.4564987e-04  -1.1099926e-03   5.7029075e-03   2.0292027e-02   2.2495346e-02
   6.0000000e-02   2.6000000e-01   1.9158512e-05  -1.3932537e-04  -3.2673987e-04  -9.3543850e-04   6.1901000e-03   2.0480783e-02   2.2507775e-02
   6.0000000e-02   2.8000000e-01   1.4406050e-05  -1.5100837e-04  -1.9780900e-04  -6.9144125e-04   6.7083162e-03   2.0834814e-02   2.2510623e-02
   8.0000000e-02   4.0000000e-02   3.9420362e-05  -2.3679162e-05  -1.1799444e-03  -1.8946425e-03   1.0353939e-03   2.0806227e-02   2.2869715e-02
   8.0000000e-02   6.0000000e-02   3.9511325e-05  -3.3945337e-05  -1.1543706e-03  -1.9053550e-03   1.4872987e-03   2.0736989e-02   2.2823483e-02
   8.0000000e-02   8.0000000e-02   3.9636012e-05  -4.4275937e-05  -1.1196779e-03  -1.9244150e-03   1.9431750e-03   2.0596396e-02   2.2785358e-02
   8.0000000e-02   1.0000000e-01   3.9719037e-05  -5.4721875e-05  -1.0758585e-03  -1.9412662e-03   2.4034600e-03   2.0460376e-02   2.2767957e-02
   8.0000000e-02   1.2000000e-01   3.9701462e-05  -6.5309050e-05  -1.0228142e-03  -1.9545112e-03   2.8727875e-03   2.0312732e-02   2.2733686e-02
   8.0000000e-02   1.4000000e-01   3.9469612e-05  -7.6023937e-05  -9.6036062e-04  -1.9622937e-03   3.3524975e-03   2.0114018e-02   2.2676807e-02
   8.0000000e-02   1.6000000e-01   3.9115012e-05  -8.6973600e-05  -8.8837525e-04  -1.9530387e-03   3.8488475e-03   2.0027771e-02   2.2597310e-02
   8.0000000e-02   1.8000000e-01   3.8578825e-05  -9.8183362e-05  -8.0630637e-04  -1.9252112e-03   4.3528725e-03   2.0038749e-02   2.2555993e-02
   8.0000000e-02   2.0000000e-01   3.7613725e-05  -1.0958561e-04  -7.1391037e-04  -1.8760900e-03   4.8811975e-03   2.0048998e-02   2.2450559e-02
   8.0000000e-02   2.2000000e-01   3.6245562e-05  -1.2132395e-04  -6.1123725e-04  -1.8032762e-03   5.3964862e-03   2.0099839e-02   2.2482027e-02
   8.0000000e-02   2.4000000e-01   3.4339450e-05  -1.3359612e-04  -4.9788637e-04  -1.7019387e-03   5.9404050e-03   2.0176666e-02   2.2489397e-02
   8.0000000e-02   2.6000000e-01   3.1746137e-05  -1.4665775e-04  -3.7336975e-04  -1.5702775e-03   6.5179350e-03   2.0216896e-02   2.2500646e-02
   8.0000000e-02   2.8000000e-01   2.8325562e-05  -1.6094337e-04  -2.3676412e-04  -1.3979525e-03   7.1526575e-03   2.0262178e-02   2.2501200e-02
   1.0000000e-01   4.0000000e-02   4.9656337e-05  -2.3609775e-05  -1.2641475e-03  -2.3877787e-03   1.0316350e-03   2.0796038e-02   2.2885783e-02
   1.0000000e-01   6.0000000e-02   4.9790700e-05  -3.3839362e-05  -1.2386092e-03  -2.3982650e-03   1.4851637e-03   2.0761134e-02   2.2784937e-02
   1.0000000e-01   8.0000000e-02   5.0040900e-05  -4.4178725e-05  -1.2038991e-03  -2.4095462e-03   1.9390025e-03   2.0767769e-02   2.2784254e-02
   1.0000000e-01   1.0000000e-01   5.0310537e-05  -5.4784912e-05  -1.1600365e-03  -2.4350375e-03   2.3983762e-03   2.0661094e-02   2.2842501e-02
   1.0000000e-01   1.2000000e-01   5.0420075e-05  -6.5558675e-05  -1.1069017e-03  -2.4673287e-03   2.8715362e-03   2.0435086e-02   2.2830523e-02
   1.0000000e-01   1.4000000e-01   5.0397162e-05  -7.6441837e-05  -1.0441327e-03  -2.4932637e-03   3.3641450e-03   2.0213330e-02   2.2722516e-02
   1.0000000e-01   1.6000000e-01   5.0451662e-05  -8.7778662e-05  -9.7143750e-04  -2.4988537e-03   3.8762962e-03   2.0189922e-02   2.2644983e-02
   1.0000000e-01   1.8000000e-01   5.0162112e-05  -9.9461212e-05  -8.8845000e-04  -2.4980437e-03   4.4042475e-03   2.0080558e-02   2.2583021e-02
   1.0000000e-01   2.0000000e-01   4.9513987e-05  -1.1149036e-04  -7.9468025e-04  -2.4860400e-03   4.9691000e-03   1.9916810e-02   2.2436732e-02
   1.0000000e-01   2.2000000e-01   4.8721112e-05  -1.2394991e-04  -6.8972812e-04  -2.4317987e-03   5.5311550e-03   2.0035010e-02   2.2409409e-02
   1.0000000e-01   2.4000000e-01   4.7585575e-05  -1.3733137e-04  -5.7337100e-04  -2.3638600e-03   6.1083800e-03   2.0130454e-02   2.2482454e-02
   1.0000000e-01   2.6000000e-01   4.6055875e-05  -1.5150750e-04  -4.4502550e-04  -2.2902112e-03   6.7350350e-03   2.0109881e-02   2.2495429e-02
   1.0000000e-01   2.8000000e-01   4.4219200e-05  -1.6698387e-04  -3.0355562e-04  -2.2009612e-03   7.4212287e-03   2.0090858e-02   2.2500839e-02
   1.2000000e-01   4.0000000e-02   5.9822912e-05  -2.3236700e-05  -1.3676725e-03  -2.8763287e-03   1.0262705e-03   2.0798357e-02   2.2641886e-02
   1.2000000e-01   6.0000000e-02   5.9948775e-05  -3.3394075e-05  -1.3422000e-03  -2.8992037e-03   1.4694275e-03   2.0677669e-02   2.2725909e-02
   1.2000000e-01   8.0000000e-02   6.0580875e-05  -4.3806212e-05  -1.3080487e-03  -2.9078937e-03   1.9087387e-03   2.0833249e-02   2.2950345e-02
   1.2000000e-01   1.0000000e-01   6.1043087e-05  -5.4417212e-05  -1.2645787e-03  -2.9375312e-03   2.3794687e-03   2.0780404e-02   2.2869480e-02
   1.2000000e-01   1.2000000e-01   6.1216237e-05  -6.5182625e-05  -1.2115627e-03  -2.9815850e-03   2.8633125e-03   2.0531441e-02   2.2764761e-02
   1.2000000e-01   1.4000000e-01   6.1512100e-05  -7.6266075e-05  -1.1489120e-03  -3.0120837e-03   3.3497650e-03   2.0421776e-02   2.2767590e-02
   1.2000000e-01   1.6000000e-01   6.2021012e-05  -8.7785950e-05  -1.0760404e-03  -3.0265487e-03   3.8818800e-03   2.0492322e-02   2.2614287e-02
   1.2000000e-01   1.8000000e-01   6.2177812e-05  -9.9680675e-05  -9.9248612e-04  -3.0478162e-03   4.4257225e-03   2.0400775e-02   2.2523029e-02
   1.2000000e-01   2.0000000e-01   6.1944675e-05  -1.1212740e-04  -8.9807750e-04  -3.0716925e-03   4.9924137e-03   2.0166301e-02   2.2459557e-02
   1.2000000e-01   2.2000000e-01   6.2141125e-05  -1.2538637e-04  -7.9196250e-04  -3.0737750e-03   5.6042837e-03   2.0216550e-02   2.2373310e-02
   1.2000000e-01   2.4000000e-01   6.1503537e-05  -1.3904600e-04  -6.7387612e-04  -3.0677125e-03   6.1929450e-03   2.0048664e-02   2.2452323e-02
   1.2000000e-01   2.6000000e-01   6.1154937e-05  -1.5371625e-04  -5.4387612e-04  -3.0374737e-03   6.8266062e-03   2.0133487e-02   2.2517228e-02
   1.2000000e-01   2.8000000e-01   6.0519850e-05  -1.6940762e-04  -4.0040600e-04  -3.0288737e-03   7.5273525e-03   1.9980975e-02   2.2505605e-02
   1.4000000e-01   4.0000000e-02   6.9866537e-05  -2.2646262e-05  -1.4903612e-03  -3.3643562e-03   1.0028694e-03   2.0766688e-02   2.2581468e-02
   1.4000000e-01   6.0000000e-02   7.0283875e-05  -3.2769200e-05  -1.4655975e-03  -3.3935825e-03   1.4315462e-03   2.0710820e-02   2.2890773e-02
   1.4000000e-01   8.0000000e-02   7.0956050e-05  -4.3026250e-05  -1.4321850e-03  -3.4108237e-03   1.8676375e-03   2.0803200e-02   2.3037795e-02
   1.4000000e-01   1.0000000e-01   7.1619050e-05  -5.3448750e-05  -1.3895687e-03  -3.4459025e-03   2.3360425e-03   2.0783829e-02   2.2880042e-02
   1.4000000e-01   1.2000000e-01   7.2248600e-05  -6.4302175e-05  -1.3373737e-03  -3.5017875e-03   2.8122925e-03   2.0631920e-02   2.2864682e-02
   1.4000000e-01   1.4000000e-01   7.3030900e-05  -7.5674187e-05  -1.2753575e-03  -3.5590587e-03   3.3271075e-03   2.0519723e-02   2.2744738e-02
   1.4000000e-01   1.6000000e-01   7.3813987e-05  -8.7386812e-05  -1.2028154e-03  -3.5943862e-03   3.8543400e-03   2.0535909e-02   2.2672315e-02
   1.4000000e-01   1.8000000e-01   7.4456037e-05  -9.9593400e-05  -1.1196564e-03  -3.6411125e-03   4.3980337e-03   2.0448706e-02   2.2644983e-02
   1.4000000e-01   2.0000000e-01   7.4987150e-05  -1.1241679e-04  -1.0252769e-03  -3.6863225e-03   4.9851725e-03   2.0341994e-02   2.2550230e-02
   1.4000000e-01   2.2000000e-01   7.5457738e-05  -1.2570737e-04  -9.1913825e-04  -3.7151587e-03   5.5806650e-03   2.0310771e-02   2.2525519e-02
   1.4000000e-01   2.4000000e-01   7.5710862e-05  -1.3961800e-04  -8.0095700e-04  -3.7597562e-03   6.1993700e-03   2.0137173e-02   2.2521321e-02
   1.4000000e-01   2.6000000e-01   7.6142325e-05  -1.5408425e-04  -6.7046475e-04  -3.7784100e-03   6.8379262e-03   2.0151949e-02   2.2533769e-02
   1.4000000e-01   2.8000000e-01   7.6238750e-05  -1.6902837e-04  -5.2700437e-04  -3.8145112e-03   7.5144087e-03   1.9986505e-02   2.2493902e-02
   1.6000000e-01   4.0000000e-02   7.9657412e-05  -2.1761375e-05  -1.6319950e-03  -3.8310325e-03   9.6775387e-04   2.0792675e-02   2.2486477e-02
   1.6000000e-01   6.0000000e-02   8.0314087e-05  -3.1462412e-05  -1.6082487e-03  -3.8624112e-03   1.3742312e-03   2.0793769e-02   2.2894555e-02
   1.6000000e-01   8.0000000e-02   8.1178125e-05  -4.1446500e-05  -1.5759812e-03  -3.9020487e-03   1.8067950e-03   2.0803975e-02   2.2939238e-02
   1.6000000e-01   1.0000000e-01   8.2215125e-05  -5.1775487e-05  -1.5347612e-03  -3.9546037e-03   2.2579425e-03   2.0789725e-02   2.2930384e-02
   1.6000000e-01   1.2000000e-01   8.3342587e-05  -6.2573550e-05  -1.4842250e-03  -4.0130300e-03   2.7265350e-03   2.0767995e-02   2.2949843e-02
   1.6000000e-01   1.4000000e-01   8.4528862e-05  -7.3879887e-05  -1.4237375e-03  -4.0741600e-03   3.2521637e-03   2.0747556e-02   2.2717149e-02
   1.6000000e-01   1.6000000e-01   8.5830275e-05  -8.5712712e-05  -1.3525512e-03  -4.1529550e-03   3.7773412e-03   2.0667278e-02   2.2691281e-02
   1.6000000e-01   1.8000000e-01   8.7034150e-05  -9.8119337e-05  -1.2707437e-03  -4.2264475e-03   4.3224350e-03   2.0592744e-02   2.2700015e-02
   1.6000000e-01   2.0000000e-01   8.8136250e-05  -1.1114271e-04  -1.1775669e-03  -4.2971150e-03   4.9239125e-03   2.0510563e-02   2.2572032e-02
   1.6000000e-01   2.2000000e-01   8.9114825e-05  -1.2473072e-04  -1.0723611e-03  -4.3642300e-03   5.5209087e-03   2.0419370e-02   2.2592426e-02
   1.6000000e-01   2.4000000e-01   8.9941800e-05  -1.3882837e-04  -9.5502437e-04  -4.4252100e-03   6.1458150e-03   2.0324866e-02   2.2589091e-02
   1.6000000e-01   2.6000000e-01   9.0643487e-05  -1.5330025e-04  -8.2507500e-04  -4.4796187e-03   6.7916137e-03   2.0234643e-02   2.2571992e-02
   1.6000000e-01   2.8000000e-01   9.1280075e-05  -1.6803312e-04  -6.8221925e-04  -4.5322300e-03   7.4493412e-03   2.0140212e-02   2.2556776e-02
   1.8000000e-01   4.0000000e-02   8.8966900e-05  -2.0367675e-05  -1.7921562e-03  -4.3186350e-03   9.0665150e-04   2.0600699e-02   2.2464723e-02
   1.8000000e-01   6.0000000e-02   8.9919212e-05  -2.9529312e-05  -1.7698050e-03  -4.3609562e-03   1.3037475e-03   2.0619150e-02   2.2649564e-02
   1.8000000e-01   8.0000000e-02   9.1144662e-05  -3.9074012e-05  -1.7390212e-03  -4.3780150e-03   1.7181100e-03   2.0818719e-02   2.2742439e-02
   1.8000000e-01   1.0000000e-01   9.2627475e-05  -4.9073912e-05  -1.6999887e-03  -4.4500875e-03   2.1375575e-03   2.0814754e-02   2.2957938e-02
   1.8000000e-01   1.2000000e-01   9.4304162e-05  -5.9631900e-05  -1.6518975e-03  -4.5360650e-03   2.6048300e-03   2.0789861e-02   2.2892818e-02
   1.8000000e-01   1.4000000e-01   9.6095150e-05  -7.0859787e-05  -1.5939362e-03  -4.6278387e-03   3.1158712e-03   2.0764585e-02   2.2741565e-02
   1.8000000e-01   1.6000000e-01   9.7981087e-05  -8.2759487e-05  -1.5254562e-03  -4.7195487e-03   3.6428625e-03   2.0760690e-02   2.2718257e-02
   1.8000000e-01   1.8000000e-01   9.9830987e-05  -9.5370162e-05  -1.4460600e-03  -4.8205537e-03   4.2017987e-03   2.0709444e-02   2.2697461e-02
   1.8000000e-01   2.0000000e-01   1.0157099e-04  -1.0868172e-04  -1.3550812e-03  -4.9234312e-03   4.7979937e-03   2.0630122e-02   2.2651494e-02
   1.8000000e-01   2.2000000e-01   1.0312271e-04  -1.2266442e-04  -1.2520950e-03  -5.0249500e-03   5.4127512e-03   2.0522137e-02   2.2662121e-02
   1.8000000e-01   2.4000000e-01   1.0439630e-04  -1.3721312e-04  -1.1364669e-03  -5.1079925e-03   6.0598225e-03   2.0437833e-02   2.2643093e-02
   1.8000000e-01   2.6000000e-01   1.0534494e-04  -1.5214100e-04  -1.0077386e-03  -5.1737725e-03   6.7260137e-03   2.0361339e-02   2.2619787e-02
   1.8000000e-01   2.8000000e-01   1.0592487e-04  -1.6716475e-04  -8.6569662e-04  -5.2179837e-03   7.3953475e-03   2.0299963e-02   2.2604043e-02
   2.0000000e-01   4.0000000e-02   9.7613675e-05  -1.8386475e-05  -1.9693025e-03  -4.7034400e-03   7.9884287e-04   2.0753677e-02   2.3016385e-02
   2.0000000e-01   6.0000000e-02   9.8923962e-05  -2.6793212e-05  -1.9491725e-03  -4.7649312e-03   1.1814941e-03   2.0760837e-02   2.2677398e-02
   2.0000000e-01   8.0000000e-02   1.0062639e-04  -3.5659075e-05  -1.9210850e-03  -4.8893750e-03   1.5776962e-03   2.0580624e-02   2.2601990e-02
   2.0000000e-01   1.0000000e-01   1.0269010e-04  -4.5136175e-05  -1.8851025e-03  -4.9688800e-03   1.9869662e-03   2.0666649e-02   2.2716126e-02
   2.0000000e-01   1.2000000e-01   1.0501114e-04  -5.5314800e-05  -1.8403225e-03  -5.0531000e-03   2.4221837e-03   2.0781528e-02   2.2836748e-02
   2.0000000e-01   1.4000000e-01   1.0760499e-04  -6.6305550e-05  -1.7862787e-03  -5.1804625e-03   2.9131862e-03   2.0771309e-02   2.2760491e-02
   2.0000000e-01   1.6000000e-01   1.1027760e-04  -7.8201262e-05  -1.7218375e-03  -5.3096862e-03   3.4446375e-03   2.0769137e-02   2.2702320e-02
   2.0000000e-01   1.8000000e-01   1.1291851e-04  -9.1027250e-05  -1.6463162e-03  -5.4327487e-03   4.0076175e-03   2.0784785e-02   2.2713557e-02
   2.0000000e-01   2.0000000e-01   1.1543455e-04  -1.0478516e-04  -1.5590250e-03  -5.5711587e-03   4.6124375e-03   2.0720025e-02   2.2717958e-02
   2.0000000e-01   2.2000000e-01   1.1770551e-04  -1.1941814e-04  -1.4593212e-03  -5.7071750e-03   5.2525412e-03   2.0624129e-02   2.2735307e-02
   2.0000000e-01   2.4000000e-01   1.1954736e-04  -1.3482675e-04  -1.3462962e-03  -5.8225012e-03   5.9391212e-03   2.0531960e-02   2.2701464e-02
   2.0000000e-01   2.6000000e-01   1.2078905e-04  -1.5078725e-04  -1.2192842e-03  -5.9090700e-03   6.6541925e-03   2.0441296e-02   2.2660488e-02
   2.0000000e-01   2.8000000e-01   1.2130854e-04  -1.6684437e-04  -1.0777149e-03  -5.9555600e-03   7.4034925e-03   2.0368956e-02   2.2535901e-02
   2.2000000e-01   4.0000000e-02   1.0531064e-04  -1.5694525e-05  -2.1616262e-03  -5.0779837e-03   6.7700000e-04   2.0738672e-02   2.3182459e-02
   2.2000000e-01   6.0000000e-02   1.0706917e-04  -2.3036537e-05  -2.1444775e-03  -5.1617587e-03   9.9957262e-04   2.0742770e-02   2.3046387e-02
   2.2000000e-01   8.0000000e-02   1.0938347e-04  -3.0959362e-05  -2.1205937e-03  -5.2751850e-03   1.3491600e-03   2.0735477e-02   2.2947139e-02
   2.2000000e-01   1.0000000e-01   1.1218535e-04  -3.9641012e-05  -2.0892412e-03  -5.4259437e-03   1.7489612e-03   2.0675730e-02   2.2665461e-02
   2.2000000e-01   1.2000000e-01   1.1534859e-04  -4.9215912e-05  -2.0495187e-03  -5.6075212e-03   2.1737750e-03   2.0570334e-02   2.2640757e-02
   2.2000000e-01   1.4000000e-01   1.1891086e-04  -5.9813800e-05  -2.0006512e-03  -5.7267162e-03   2.6410325e-03   2.0764232e-02   2.2647885e-02
   2.2000000e-01   1.6000000e-01   1.2264017e-04  -7.1589187e-05  -1.9419087e-03  -5.9010225e-03   3.1565012e-03   2.0782869e-02   2.2679917e-02
   2.2000000e-01   1.8000000e-01   1.2638212e-04  -8.4610725e-05  -1.8721550e-03  -6.0833775e-03   3.7317912e-03   2.0774993e-02   2.2672952e-02
   2.2000000e-01   2.0000000e-01   1.2996912e-04  -9.8950462e-05  -1.7903537e-03  -6.2576987e-03   4.3424287e-03   2.0769476e-02   2.2786894e-02
   2.2000000e-01   2.2000000e-01   1.3320637e-04  -1.1445535e-04  -1.6955625e-03  -6.4277187e-03   5.0167975e-03   2.0723740e-02   2.2814425e-02
   2.2000000e-01   2.4000000e-01   1.3594112e-04  -1.3117962e-04  -1.5865125e-03  -6.5915037e-03   5.7645300e-03   2.0623689e-02   2.2756344e-02
   2.2000000e-01   2.6000000e-01   1.3759687e-04  -1.4874287e-04  -1.4618925e-03  -6.7189837e-03   6.5573350e-03   2.0478822e-02   2.2683434e-02
   2.2000000e-01   2.8000000e-01   1.3826125e-04  -1.6723762e-04  -1.3211712e-03  -6.7928237e-03   7.4036575e-03   2.0354017e-02   2.2588515e-02
   2.4000000e-01   4.0000000e-02   1.1172831e-04  -1.2126359e-05  -2.3673300e-03  -5.3903487e-03   5.1638250e-04   2.0727474e-02   2.3483288e-02
   2.4000000e-01   6.0000000e-02   1.1404090e-04  -1.8045675e-05  -2.3541237e-03  -5.5027012e-03   7.6994987e-04   2.0724531e-02   2.3437467e-02
   2.4000000e-01   8.0000000e-02   1.1708359e-04  -2.4664150e-05  -2.3354225e-03  -5.6529137e-03   1.0620867e-03   2.0712077e-02   2.3222350e-02
   2.4000000e-01   1.0000000e-01   1.2081437e-04  -3.2175650e-05  -2.3104062e-03  -5.8319537e-03   1.3968250e-03   2.0715935e-02   2.3034847e-02
   2.4000000e-01   1.2000000e-01   1.2502662e-04  -4.0811187e-05  -2.2781450e-03  -6.0549287e-03   1.7946925e-03   2.0648736e-02   2.2739933e-02
   2.4000000e-01   1.4000000e-01   1.2986612e-04  -5.0658200e-05  -2.2368337e-03  -6.3141487e-03   2.2836850e-03   2.0567480e-02   2.2182657e-02
   2.4000000e-01   1.6000000e-01   1.3494237e-04  -6.2075012e-05  -2.1854212e-03  -6.4903475e-03   2.7733900e-03   2.0791240e-02   2.2382360e-02
   2.4000000e-01   1.8000000e-01   1.4032525e-04  -7.5174200e-05  -2.1238587e-03  -6.7366237e-03   3.3187837e-03   2.0830204e-02   2.2651129e-02
   2.4000000e-01   2.0000000e-01   1.4521337e-04  -9.0102262e-05  -2.0498237e-03  -6.9944037e-03   3.9748850e-03   2.0761366e-02   2.2667892e-02
   2.4000000e-01   2.2000000e-01   1.4997437e-04  -1.0672674e-04  -1.9625987e-03  -7.2406762e-03   4.6417362e-03   2.0712758e-02   2.2992848e-02
   2.4000000e-01   2.4000000e-01   1.5401387e-04  -1.2524863e-04  -1.8602275e-03  -7.4721550e-03   5.4787887e-03   2.0611708e-02   2.2860641e-02
   2.4000000e-01   2.6000000e-01   1.5719662e-04  -1.4565412e-04  -1.7400450e-03  -7.6516075e-03   6.3908800e-03   2.0544261e-02   2.2790934e-02
   2.4000000e-01   2.8000000e-01   1.5888000e-04  -1.6763362e-04  -1.6010387e-03  -7.7639287e-03   7.3622362e-03   2.0463866e-02   2.2769390e-02
   2.6000000e-01   4.0000000e-02   1.1647726e-04  -7.4812512e-06  -2.5836262e-03  -5.6185900e-03   3.1359375e-04   2.0730693e-02   2.3856506e-02
   2.6000000e-01   6.0000000e-02   1.1945525e-04  -1.1584304e-05  -2.5755125e-03  -5.7627812e-03   4.7415937e-04   2.0728750e-02   2.4431245e-02
   2.6000000e-01   8.0000000e-02   1.2330721e-04  -1.6469462e-05  -2.5637187e-03  -5.9761162e-03   6.8336112e-04   2.0633336e-02   2.4100672e-02
   2.6000000e-01   1.0000000e-01   1.2808462e-04  -2.2184525e-05  -2.5466737e-03  -6.2040450e-03   9.8317400e-04   2.0645341e-02   2.2564190e-02
   2.6000000e-01   1.2000000e-01   1.3368712e-04  -2.9407975e-05  -2.5236450e-03  -6.4504262e-03   1.2838725e-03   2.0725316e-02   2.2905682e-02
   2.6000000e-01   1.4000000e-01   1.4014125e-04  -3.8473875e-05  -2.4931737e-03  -6.7437375e-03   1.7216512e-03   2.0780947e-02   2.2347078e-02
   2.6000000e-01   1.6000000e-01   1.4704150e-04  -4.9348912e-05  -2.4529687e-03  -7.1273650e-03   2.2327162e-03   2.0630556e-02   2.2102635e-02
   2.6000000e-01   1.8000000e-01   1.5430200e-04  -6.2281625e-05  -2.4026600e-03  -7.4551575e-03   2.7463775e-03   2.0697349e-02   2.2677736e-02
   2.6000000e-01   2.0000000e-01   1.6139612e-04  -7.7449687e-05  -2.3404162e-03  -7.8227375e-03   3.3972262e-03   2.0631668e-02   2.2797919e-02
   2.6000000e-01   2.2000000e-01   1.6842475e-04  -9.5356712e-05  -2.2642037e-03  -8.1520525e-03   4.1293337e-03   2.0660410e-02   2.3092518e-02
   2.6000000e-01   2.4000000e-01   1.7462300e-04  -1.1578880e-04  -2.1715662e-03  -8.4714137e-03   5.0333962e-03   2.0613206e-02   2.3004110e-02
   2.6000000e-01   2.6000000e-01   1.8007100e-04  -1.3903987e-04  -2.0591212e-03  -8.7238187e-03   6.0682400e-03   2.0641305e-02   2.2912719e-02
   2.6000000e-01   2.8000000e-01   1.8373300e-04  -1.6510375e-04  -1.9247075e-03  -8.9236025e-03   7.2146500e-03   2.0589554e-02   2.2884513e-02
   2.8000000e-01   4.0000000e-02   1.1909606e-04  -1.5912587e-06  -2.8070850e-03  -5.7521625e-03   6.0509150e-05   2.0704572e-02   2.6297820e-02
   2.8000000e-01   6.0000000e-02   1.2282660e-04  -3.1654250e-06  -2.8052675e-03  -5.9262487e-03   1.1956686e-04   2.0725860e-02   2.6474099e-02
   2.8000000e-01   8.0000000e-02   1.2747700e-04  -5.6742437e-06  -2.8018975e-03  -6.1801400e-03   2.2305637e-04   2.0626879e-02   2.5438608e-02
   2.8000000e-01   1.0000000e-01   1.3364737e-04  -9.5682662e-06  -2.7951350e-03  -6.4768887e-03   4.3903575e-04   2.0634502e-02   2.1793820e-02
   2.8000000e-01   1.2000000e-01   1.4115837e-04  -1.5065037e-05  -2.7839587e-03  -6.8056162e-03   6.5773612e-04   2.0741454e-02   2.2904379e-02
   2.8000000e-01   1.4000000e-01   1.4942250e-04  -2.2477562e-05  -2.7673300e-03  -7.1989187e-03   9.8114700e-04   2.0756242e-02   2.2909475e-02
   2.8000000e-01   1.6000000e-01   1.5850737e-04  -3.2118962e-05  -2.7430700e-03  -7.6542062e-03   1.4118487e-03   2.0708532e-02   2.2749577e-02
